"2021-05-04 16:21:10 [main] INFO  c.example.demo.CourseworkApplication - Starting CourseworkApplication using Java 1.8.0_281 on DESKTOP-KF1OR5V with PID 8236 (C:\Users\bidok\Dropbox\Google Диск\PZKS\2 course\Coursework\target\classes started by bidok in C:\Users\bidok\Dropbox\Google Диск\PZKS\2 course\Coursework)
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: saveUsingPOST_11
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: deleteUsingGET_13
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: getAllUsingGET_12
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: getByIdUsingGET_13
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: saveUsingPOST_12
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: createUsingPOST_1
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: deleteUsingGET_14
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: getByIdUsingGET_14
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: getServicesUsingGET_1
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: updateUsingPOST_1
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: deleteUsingGET_15
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: deleteUsingHEAD_11
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: deleteUsingPOST_11
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: deleteUsingPUT_11
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: deleteUsingPATCH_11
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: deleteUsingDELETE_11
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: deleteUsingOPTIONS_11
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: deleteUsingTRACE_11
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: getAllUsingGET_13
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: getByIdUsingGET_15
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: saveUsingPOST_13
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: deleteUsingGET_16
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: deleteUsingHEAD_12
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: deleteUsingPOST_12
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: deleteUsingPUT_12
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: deleteUsingPATCH_12
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: deleteUsingDELETE_12
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: deleteUsingOPTIONS_12
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: deleteUsingTRACE_12
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: getAllUsingGET_14
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: getByIdUsingGET_16
""2021-05-04 16:21:13 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: saveUsingPOST_14
""2021-05-04 16:21:13 [main] INFO  c.example.demo.CourseworkApplication - Started CourseworkApplication in 3.328 seconds (JVM running for 3.807)
""2021-05-04 16:21:15 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
""2021-05-04 16:21:15 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
""2021-05-04 16:21:15 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
""2021-05-04 16:21:15 [http-nio-8080-exec-1] INFO  c.e.d.s.t.i.TaxiOfficeServiceImpl - method get all was used for taxiOffice class
""2021-05-04 16:21:16 [http-nio-8080-exec-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:7, serverValue:134958}] to coursework-shard-00-02.kuhsy.mongodb.net:27017
"
